system,database,table,row_estimate,data_bytes,index_bytes,total_bytes,extra
mariadb,V5_data_1958,mae_08_d1,0,0,1024,1024,
mariadb,V5_data_1958,metar_04_d2,0,0,1024,1024,
mariadb,V5_data_1958,bouees_02_d3,0,0,1024,1024,
mariadb,V5_data_1958,bouees_08_d1,0,0,1024,1024,
mariadb,V5_data_1958,static_02_d1,0,0,1024,1024,
mariadb,V5_data_1958,static_06_d1,0,0,1024,1024,
mariadb,V5_data_1958,bouees_10_d2,0,0,1024,1024,
mariadb,V5_data_1958,metar_07_d1,0,0,1024,1024,
mariadb,V5_data_1958,static_05_d2,0,0,1024,1024,
mariadb,V5_data_1958,mae_02_d2,0,0,1024,1024,
mariadb,V5_data_1958,metar_11_d1,0,0,1024,1024,
mariadb,V5_data_1958,mae_04_d2,0,0,1024,1024,
mariadb,V5_data_1958,bouees_06_d2,0,0,1024,1024,
mariadb,V5_data_1958,static_08_d2,0,0,1024,1024,
mariadb,V5_data_1958,mae_01_d1,0,0,1024,1024,
mariadb,V5_data_1958,mae_11_d1,0,0,1024,1024,
mariadb,V5_data_1958,bouees_12_d3,0,0,1024,1024,
mariadb,V5_data_1958,mae_10_d1,0,0,1024,1024,
mariadb,V5_data_1958,static_01_d1,0,0,1024,1024,
mariadb,V5_data_1958,mae_01_d3,0,0,1024,1024,
mariadb,V5_data_1958,bouees_02_d1,0,0,1024,1024,
mariadb,V5_data_1958,metar_03_d2,0,0,1024,1024,
mariadb,V5_data_1958,metar_08_d3,0,0,1024,1024,
mariadb,V5_data_1958,mae_06_d1,0,0,1024,1024,
mariadb,V5_data_1958,metar_02_d1,0,0,1024,1024,
mariadb,V5_data_1958,bouees_05_d3,0,0,1024,1024,
mariadb,V5_data_1958,bouees_03_d2,0,0,1024,1024,
mariadb,V5_data_1958,mae_07_d2,0,0,1024,1024,
mariadb,V5_data_1958,mae_04_d3,0,0,1024,1024,
mariadb,V5_data_1958,static_06_d3,0,0,1024,1024,
mariadb,V5_data_1958,static_10_d3,0,0,1024,1024,
mariadb,V5_data_1958,bouees_08_d3,0,0,1024,1024,
mariadb,V5_data_1958,static_03_d3,0,0,1024,1024,
mariadb,V5_data_1958,metar_03_d1,0,0,1024,1024,
mariadb,V5_data_1958,metar_05_d3,0,0,1024,1024,
mariadb,V5_data_1958,mae_11_d2,0,0,1024,1024,
mariadb,V5_data_1958,metar_09_d3,0,0,1024,1024,
mariadb,V5_data_1958,mae_07_d1,0,0,1024,1024,
mariadb,V5_data_1958,bouees_04_d3,0,0,1024,1024,
mariadb,V5_data_1958,metar_02_d2,0,0,1024,1024,
mariadb,V5_data_1958,static_11_d3,0,0,1024,1024,
mariadb,V5_data_1958,static_12_d3,0,0,1024,1024,
mariadb,V5_data_1958,mae_04_d1,0,0,1024,1024,
mariadb,V5_data_1958,bouees_07_d3,0,0,1024,1024,
mariadb,V5_data_1958,static_09_d3,0,0,1024,1024,
mariadb,V5_data_1958,static_03_d1,0,0,1024,1024,
mariadb,V5_data_1958,metar_01_d2,0,0,1024,1024,
mariadb,V5_data_1958,mae_12_d1,0,0,1024,1024,
mariadb,V5_data_1958,bouees_11_d3,0,0,1024,1024,
mariadb,V5_data_1958,mae_03_d3,0,0,1024,1024,
mariadb,V5_data_1958,mae_09_d1,0,0,1024,1024,
mariadb,V5_data_1958,static_04_d3,0,0,1024,1024,
mariadb,V5_data_1958,metar_12_d3,0,0,1024,1024,
mariadb,V5_data_1959,synop_01_d3,136208,19042272,2807808,21850080,
mariadb,V5_data_1959,synop_01_d2,123193,17219440,2540544,19759984,
mariadb,V5_data_1959,synop_01_d1,123134,17199324,2539520,19738844,
mariadb,V5_data_1959,synop_10_d3,114697,16041304,2365440,18406744,
mariadb,V5_data_1959,synop_12_d3,110483,15448556,2279424,17727980,
mariadb,V5_data_1959,synop_03_d3,109471,15310612,2257920,17568532,
mariadb,V5_data_1959,synop_05_d3,104553,14621204,2157568,16778772,
mariadb,V5_data_1959,synop_08_d3,103476,14495708,2134016,16629724,
mariadb,V5_data_1959,synop_12_d1,103327,14437520,2131968,16569488,
mariadb,V5_data_1959,synop_10_d2,102831,14383712,2121728,16505440,
mariadb,V5_data_1959,synop_12_d2,101641,14236440,2096128,16332568,
mariadb,V5_data_1959,synop_07_d3,101064,14120364,2084864,16205228,
mariadb,V5_data_1959,synop_10_d1,100713,14068536,2077696,16146232,
mariadb,V5_data_1959,synop_03_d1,99686,13936852,2056192,15993044,
mariadb,V5_data_1959,synop_03_d2,99638,13919196,2055168,15974364,
mariadb,V5_data_1959,synop_02_d2,99312,13918440,2049024,15967464,
mariadb,V5_data_1959,synop_02_d1,99343,13906380,2049024,15955404,
mariadb,V5_data_1959,synop_11_d3,98908,13842780,2040832,15883612,
mariadb,V5_data_1959,synop_11_d2,98431,13788484,2031616,15820100,
mariadb,V5_data_1959,synop_09_d3,98442,13778232,2031616,15809848,
mariadb,V5_data_1959,synop_11_d1,97561,13671232,2012160,15683392,
mariadb,V5_data_1959,synop_09_d1,97382,13634908,2009088,15643996,
mariadb,V5_data_1959,synop_09_d2,96746,13548136,1995776,15543912,
mariadb,V5_data_1959,synop_08_d2,94139,13193780,1942528,15136308,
mariadb,V5_data_1959,synop_08_d1,93868,13169164,1936384,15105548,
mariadb,V5_data_1959,synop_05_d1,93802,13113708,1935360,15049068,
mariadb,V5_data_1959,synop_04_d2,93713,13095208,1933312,15028520,
mariadb,V5_data_1959,synop_05_d2,93342,13049392,1926144,14975536,
mariadb,V5_data_1959,synop_04_d3,93307,13028076,1925120,14953196,
mariadb,V5_data_1959,synop_04_d1,92854,12975732,1915904,14891636,
mariadb,V5_data_1959,synop_06_d2,92498,12956780,1908736,14865516,
mariadb,V5_data_1959,synop_06_d3,92259,12918704,1903616,14822320,
mariadb,V5_data_1959,synop_06_d1,91614,12832552,1890304,14722856,
mariadb,V5_data_1959,synop_07_d1,89793,12569100,1852416,14421516,
mariadb,V5_data_1959,synop_07_d2,85993,12017560,1775616,13793176,
mariadb,V5_data_1959,synop_02_d3,78976,11061812,1628160,12689972,
mariadb,V5_data_1959,static_08_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_10_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_10_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_07_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_12_d2,0,0,1024,1024,
mariadb,V5_data_1959,metar_08_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_10_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_02_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_04_d1,0,0,1024,1024,
mariadb,V5_data_1959,mae_12_d2,0,0,1024,1024,
mariadb,V5_data_1959,metar_12_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_10_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_03_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_11_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_07_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_11_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_01_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_07_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_10_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_05_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_01_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_07_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_05_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_07_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_11_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_06_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_06_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_04_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_11_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_07_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_09_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_07_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_07_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_09_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_03_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_07_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_06_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_01_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_09_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_08_d1,0,0,1024,1024,
mariadb,V5_data_1959,mae_05_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_05_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_09_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_12_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_02_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_04_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_08_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_06_d2,0,0,1024,1024,
mariadb,V5_data_1959,metar_08_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_11_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_04_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_12_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_05_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_05_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_01_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_05_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_12_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_09_d1,0,0,1024,1024,
mariadb,V5_data_1959,mae_09_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_11_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_06_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_02_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_06_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_04_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_04_d1,0,0,1024,1024,
mariadb,V5_data_1959,mae_10_d2,0,0,1024,1024,
mariadb,V5_data_1959,metar_10_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_09_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_02_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_03_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_06_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_10_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_03_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_01_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_01_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_11_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_02_d2,0,0,1024,1024,
mariadb,V5_data_1959,metar_02_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_04_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_10_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_07_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_01_d1,0,0,1024,1024,
mariadb,V5_data_1959,mae_03_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_01_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_09_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_12_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_02_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_08_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_06_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_11_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_05_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_03_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_08_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_12_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_06_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_08_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_02_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_04_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_03_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_05_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_08_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_02_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_10_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_05_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_03_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_12_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_03_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_05_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_07_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_01_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_02_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_11_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_01_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_09_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_08_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_06_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_12_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_10_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_09_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_01_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_07_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_01_d2,0,0,1024,1024,
mariadb,V5_data_1959,metar_04_d2,0,0,1024,1024,
mariadb,V5_data_1959,static_03_d1,0,0,1024,1024,
mariadb,V5_data_1959,bouees_11_d3,0,0,1024,1024,
mariadb,V5_data_1959,metar_06_d3,0,0,1024,1024,
mariadb,V5_data_1959,mae_04_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_04_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_06_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_12_d1,0,0,1024,1024,
mariadb,V5_data_1959,mae_09_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_09_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_04_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_02_d2,0,0,1024,1024,
mariadb,V5_data_1959,metar_03_d1,0,0,1024,1024,
mariadb,V5_data_1959,static_08_d1,0,0,1024,1024,
mariadb,V5_data_1959,mae_11_d2,0,0,1024,1024,
mariadb,V5_data_1959,metar_11_d1,0,0,1024,1024,
mariadb,V5_data_1959,mae_03_d3,0,0,1024,1024,
mariadb,V5_data_1959,bouees_08_d2,0,0,1024,1024,
mariadb,V5_data_1959,bouees_05_d2,0,0,1024,1024,
mariadb,V5_data_1959,mae_02_d1,0,0,1024,1024,
mariadb,V5_data_1959,metar_10_d3,0,0,1024,1024,
mariadb,V5_data_1959,static_12_d3,0,0,1024,1024,
mariadb,V5_data_1960,synop_12_d3,133378,18598668,2750464,21349132,
mariadb,V5_data_1960,synop_12_d1,123924,17314568,2554880,19869448,
mariadb,V5_data_1960,synop_12_d2,122579,17108476,2528256,19636732,
mariadb,V5_data_1960,synop_03_d3,115100,16079320,2373632,18452952,
mariadb,V5_data_1960,synop_05_d3,113657,15911768,2343936,18255704,
mariadb,V5_data_1960,synop_01_d3,113900,15871852,2349056,18220908,
mariadb,V5_data_1960,synop_07_d3,112941,15821232,2329600,18150832,
mariadb,V5_data_1960,synop_08_d3,112645,15781780,2323456,18105236,
mariadb,V5_data_1960,synop_10_d3,112614,15729048,2323456,18052504,
mariadb,V5_data_1960,synop_03_d1,105880,14808428,2184192,16992620,
mariadb,V5_data_1960,synop_03_d2,105126,14699192,2168832,16868024,
mariadb,V5_data_1960,synop_08_d1,103459,14521120,2134016,16655136,
mariadb,V5_data_1960,synop_01_d2,103528,14428740,2135040,16563780,
mariadb,V5_data_1960,synop_02_d2,103406,14425576,2132992,16558568,
mariadb,V5_data_1960,synop_07_d1,102685,14417204,2118656,16535860,
mariadb,V5_data_1960,synop_11_d3,102631,14362148,2117632,16479780,
mariadb,V5_data_1960,synop_05_d2,102058,14300572,2106368,16406940,
mariadb,V5_data_1960,synop_01_d1,102642,14285376,2117632,16403008,
mariadb,V5_data_1960,synop_07_d2,102107,14294152,2107392,16401544,
mariadb,V5_data_1960,synop_10_d2,102184,14282920,2108416,16391336,
mariadb,V5_data_1960,synop_11_d1,102247,14273868,2109440,16383308,
mariadb,V5_data_1960,synop_08_d2,101710,14271948,2098176,16370124,
mariadb,V5_data_1960,synop_06_d2,101518,14245272,2094080,16339352,
mariadb,V5_data_1960,synop_09_d2,101618,14226680,2096128,16322808,
mariadb,V5_data_1960,synop_02_d1,101993,14195708,2103296,16299004,
mariadb,V5_data_1960,synop_06_d3,101026,14165736,2083840,16249576,
mariadb,V5_data_1960,synop_06_d1,101111,14159980,2085888,16245868,
mariadb,V5_data_1960,synop_11_d2,100964,14087064,2082816,16169880,
mariadb,V5_data_1960,synop_09_d1,100416,14087560,2071552,16159112,
mariadb,V5_data_1960,synop_09_d3,100412,14028804,2071552,16100356,
mariadb,V5_data_1960,synop_10_d1,100039,13997160,2064384,16061544,
mariadb,V5_data_1960,synop_05_d1,99692,13961208,2056192,16017400,
mariadb,V5_data_1960,synop_04_d2,99510,13939808,2053120,15992928,
mariadb,V5_data_1960,synop_04_d3,97070,13578884,2002944,15581828,
mariadb,V5_data_1960,synop_04_d1,97202,13575176,2004992,15580168,
mariadb,V5_data_1960,synop_02_d3,92373,12901560,1906688,14808248,
mariadb,V5_data_1960,bouees_12_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_03_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_01_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_06_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_03_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_08_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_09_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_12_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_11_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_07_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_09_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_03_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_11_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_10_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_12_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_06_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_04_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_11_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_10_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_02_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_09_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_04_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_10_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_05_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_01_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_02_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_08_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_06_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_01_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_12_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_04_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_01_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_05_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_08_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_09_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_07_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_12_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_05_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_06_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_02_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_04_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_11_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_01_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_03_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_10_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_11_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_07_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_06_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_04_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_05_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_02_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_06_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_08_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_05_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_03_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_09_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_07_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_07_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_11_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_10_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_01_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_06_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_08_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_10_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_12_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_09_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_08_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_02_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_04_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_05_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_02_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_03_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_01_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_08_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_04_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_02_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_03_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_08_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_09_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_05_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_10_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_12_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_06_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_08_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_10_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_11_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_03_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_01_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_05_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_06_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_07_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_10_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_08_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_06_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_02_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_05_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_04_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_12_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_10_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_12_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_09_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_07_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_01_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_11_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_06_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_07_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_04_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_11_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_09_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_05_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_04_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_07_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_09_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_03_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_12_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_11_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_04_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_08_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_07_d2,0,0,1024,1024,
mariadb,V5_data_1960,mae_05_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_10_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_04_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_11_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_07_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_06_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_02_d1,0,0,1024,1024,
mariadb,V5_data_1960,static_02_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_01_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_10_d3,0,0,1024,1024,
mariadb,V5_data_1960,bouees_05_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_01_d1,0,0,1024,1024,
mariadb,V5_data_1960,mae_03_d2,0,0,1024,1024,
mariadb,V5_data_1960,metar_02_d2,0,0,1024,1024,
mariadb,V5_data_1960,bouees_11_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_09_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_01_d2,0,0,1024,1024,
mariadb,V5_data_1960,static_03_d1,0,0,1024,1024,
mariadb,V5_data_1960,bouees_07_d3,0,0,1024,1024,
mariadb,V5_data_1960,static_12_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_02_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_03_d1,0,0,1024,1024,
mariadb,V5_data_1960,metar_12_d3,0,0,1024,1024,
mariadb,V5_data_1960,metar_09_d3,0,0,1024,1024,
mariadb,V5_data_1960,mae_08_d3,0,0,1024,1024,
mariadb,V5_data_1961,synop_07_d3,141140,19790024,2910208,22700232,
mariadb,V5_data_1961,synop_07_d1,129548,18203268,2671616,20874884,
mariadb,V5_data_1961,synop_07_d2,127692,17889440,2632704,20522144,
mariadb,V5_data_1961,synop_08_d3,124001,17375268,2556928,19932196,
mariadb,V5_data_1961,synop_05_d3,119055,16686616,2455552,19142168,
mariadb,V5_data_1961,synop_10_d3,119147,16606440,2457600,19064040,
mariadb,V5_data_1961,synop_03_d3,118873,16604564,2451456,19056020,
mariadb,V5_data_1961,synop_12_d3,116762,16281256,2408448,18689704,
mariadb,V5_data_1961,synop_01_d3,116667,16248780,2406400,18655180,
mariadb,V5_data_1961,synop_08_d2,111947,15678984,2309120,17988104,
